Source0,titre,type_offre,type_bien,zone,prix,pieces,surface_m2,source8,source,raison_rejet
COIN D'AFRIQUE,Location villa 3 chambres salon à Agoè bks2,LOCATION,VILLA,agoe,170000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces à Agoè bks2,LOCATION,VILLA,agoe,170000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villas 3 pièces - Lomé,LOCATION,VILLA,lome,160000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Koffi,LOCATION,VILLA,koffi,160000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Amandahome,LOCATION,VILLA,amadahome,160000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Agoe Koffi Panou,LOCATION,VILLA,agoe koffi panou,160000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Agoè Legbassito,LOCATION,VILLA,agoe,160000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces à Entreprise l'union,LOCATION,VILLA,entreprise l union,150000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location Cour Unique 4 pièces à Avédji,LOCATION,VILLA,avedji,150000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces - Kegué tingamé,LOCATION,VILLA,kegue tingame,150000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Lomé,LOCATION,VILLA,lome,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villas 2 pièces - Lomé,LOCATION,VILLA,lome,150000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa de 4 pièces à Adidogomé,LOCATION,VILLA,adidogome,150000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces - Kodjoviakope,LOCATION,VILLA,kodjoviakope,150000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces - Agoé,LOCATION,VILLA,agoe,150000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces avec jardin à Agoè fil o park,LOCATION,VILLA,agoe,150000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces a Avedji sun,LOCATION,VILLA,avedji sun,150000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Agodékè Ceg Abalovie,LOCATION,VILLA,agodeka,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa cour unique 4 pièces à Kegué hôtel Maximum,LOCATION,VILLA,kegue hotel maximum,150000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 2 chambres salon WC douche cuisine interne a hedranawoé cito aéroport,LOCATION,VILLA,hedzranawoe aeroport,150000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Agoe cool catché,LOCATION,VILLA,agoe cool catche,150000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location appartenant meublé à Tokoin soted,LOCATION,VILLA,tokoin,150000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces a Kegué oqueens,LOCATION,VILLA,kegue oqueens,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces a Djidjolé Suzanne Aho,LOCATION,VILLA,djidjole,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 chambres salon tout interne avec un grand espace libre à agoè - atsanvé non loin du goudron,LOCATION,VILLA,agoe,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location cour unique à Sagbado Logoté,LOCATION,VILLA,sagbado logote,150000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,"Location villa 7 pièces - Lomé,",LOCATION,VILLA,lome,150000.0,7,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Lomé Hedzanawoe,LOCATION,VILLA,hedzranawoe,150000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Keguer Oqueens,LOCATION,VILLA,kegue r oqueens,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 03 pièces à zanguera en face de l'école madonne,LOCATION,VILLA,zanguera en face de l,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location cour unique 3 pièces à Agbalépédo,LOCATION,VILLA,agbalepedo,140000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Agbalepedo,LOCATION,VILLA,agbalepedo,140000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces a kegué derrière somayaf,LOCATION,VILLA,kegue,140000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces à Avedji Léo 2000,LOCATION,VILLA,avedji leo,140000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Carrefour Bruyère,LOCATION,VILLA,non precise,135000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Agoe Logope,LOCATION,VILLA,agoe logope,135000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa - Dagué,LOCATION,VILLA,dague,130000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa cour unique 3 chambres salon Avepozo,LOCATION,VILLA,cour unique,130000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces à Agoe,LOCATION,VILLA,agoe,130000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces - Sagbado Lankouvi,LOCATION,VILLA,sagbado lankouvi,120000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location Villa 4 pièces - Zossimé,LOCATION,VILLA,zossime,120000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Lomé,LOCATION,VILLA,lome,120000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location mini villa 3 pièces - Agoè Sogbossito,LOCATION,VILLA,agoe,120000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location maison - Baguida devego,LOCATION,VILLA,baguida devego,120000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4pièces - Zossimé,LOCATION,VILLA,zossime,120000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 2 chambres salon + dépendance à Klobateme,LOCATION,VILLA,klobateme,110000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villas 2 pièces - Lomé,LOCATION,VILLA,lome,105000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location mini villa interne + petit jardin Aablogamé,LOCATION,VILLA,appe,100000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location maisons de vacances 6 pièces - Adidogomé,LOCATION,VILLA,adidogome,100000.0,6,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location mini villa de 4 pièces à kegué kpatcha,LOCATION,VILLA,kegue kpatcha,100000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location mini villa 3 pièces - Adidogomè atilamonou,LOCATION,VILLA,adidogome atilamonou,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa chambres salon - Agoe Ora queens,LOCATION,VILLA,agoe ora queens,100000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Lomé,LOCATION,VILLA,lome,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - FIH Immobilier met à votre disposition une villa nouvellement construite à Agoè Sogbossito,LOCATION,VILLA,agoe,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublé 6 pièces - aéroport international,LOCATION,VILLA,hedzranawoe aeroport,100000.0,6,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location mini villa 3pièces - Agbalepedo,LOCATION,VILLA,agbalepedo,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Adétikopé,LOCATION,VILLA,adetikope,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Agoe sogbossito,LOCATION,VILLA,sogbossito,85000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Agoé sogbossito,LOCATION,VILLA,sogbossito,85000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Lomé,LOCATION,VILLA,lome,85000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Amadahomé IPG Rail,LOCATION,VILLA,amadahome,85000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location Villa de 4 pièces à Agoè Logopé,LOCATION,VILLA,agoe,80000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location mini villa 3 pièces - derrière l'église catholique de totsi,LOCATION,VILLA,totsi,80000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Léo 2000,LOCATION,VILLA,leo 2000,80000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Lomé,LOCATION,VILLA,lome,80000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3pièces - Assigomé,LOCATION,VILLA,assigome,80000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Adidogomé Amadahomé,LOCATION,VILLA,adidogome,80000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Kladjeme,LOCATION,VILLA,kladjeme,80000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces a agoé adjoudba,LOCATION,VILLA,agoe adjougba,80000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Lomé,LOCATION,VILLA,lome,60000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Agoe Legbassito,LOCATION,VILLA,agoe legbassito,60000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa chambre salon - Amandahome,LOCATION,VILLA,amadahome,60000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 2 pièces à Avedji,LOCATION,VILLA,avedji,60000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Atakpamé,LOCATION,VILLA,atakpame,55000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa - Adidogome Logoté,LOCATION,VILLA,adidogome logote,55000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa chambre salon à Agbavie côté plage,LOCATION,VILLA,agbavi cote plage,50000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villas meublée de 5 pièces - lomé,LOCATION,VILLA,lome,40000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 6 pièces - Agoe Carrefour Kpogbli,LOCATION,VILLA,agoe,40000.0,6,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa - Amadahome Amenope,LOCATION,VILLA,amadahome,25000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa - Vakpossito assigomé,LOCATION,VILLA,vakpossito assigome,15000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Vente entrepôt à Lomé noukafu,VENTE,ENTREPOT,noukafu,1.7E9,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Entrepôt sur 1003 m² à Akodessewa non loin du port,VENTE,ENTREPOT,akodessewa non loin du port,3.5E8,Non spécifié,1003.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente immeuble - Pharmacie Yembla,VENTE,IMMEUBLE,pharmacie yembla,2.0E9,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente immeuble - Agoe,VENTE,IMMEUBLE,agoe,2.0E9,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Vente immeuble Bourd du boulevard du mono,VENTE,IMMEUBLE,boulevard,1.9E9,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Terrain 1 lot à Assigame,VENTE,TERRAIN,assigame,1.5E9,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Terrain agricole - Badja,VENTE,TERRAIN,badja,1.272E9,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Terrain 300 lots - Anié Awatere,VENTE,TERRAIN,anie awatere,1.05E9,Non spécifié,300.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Terrain 1 lot 1/2 - Assigamé,VENTE,TERRAIN,assigame,9.0E8,Non spécifié,300.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Terrain 1 lot à Togo,VENTE,TERRAIN,togo,7.0E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Terrain 2 lots collés à kodjoviakope au bord de goudron,VENTE,TERRAIN,kodjoviakope au bord de goudron,6.0E8,Non spécifié,1200.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,"Terrain 273,50ha à Tchékpo",VENTE,TERRAIN,tchekpo,5.47E8,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Terrain 25 lot face à la mer Kpeme à côté du CEG,VENTE,TERRAIN,la mer kpeme a cote du,3.125E8,Non spécifié,15000.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 4 lots ouvert sur 2 voies Baguida à côté de la cité Boad,VENTE,TERRAIN,cote de la,2.2E8,Non spécifié,2400.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 1 lot & 1/2 lot angle rue - Noukafu pharmacie du peuple,VENTE,TERRAIN,noukafu pharmacie du peuple,1.75E8,Non spécifié,900.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 1 lot et 1/4 face au goudron pavé Forever,VENTE,TERRAIN,forever,1.7E8,Non spécifié,750.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 1 lot à Forever,VENTE,TERRAIN,forever,1.7E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 740m² à Forever,VENTE,TERRAIN,forever,1.7E8,Non spécifié,740.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 91ha à Wahala,VENTE,TERRAIN,wahala,1.365E8,Non spécifié,910000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 4 lots Stevie à côté de la direction de togocel ou yass - togo,VENTE,TERRAIN,togo,1.2E8,Non spécifié,2400.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Terrain 12 ha 02ca - Hanoukopé,VENTE,TERRAIN,hanoukope,1.1E8,Non spécifié,120000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 1 lot - Bord du goudron côté Mocrofinance,VENTE,TERRAIN,bord du goudron cote mocrofinance,1.0E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Terrain 1 lot - Forever,VENTE,TERRAIN,forever,9.0E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 1 lot angle au bord du goudron a Togo 2000,VENTE,TERRAIN,togo,9.0E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Terrainà Togo 2000 au bord du goudron,VENTE,TERRAIN,togo,9.0E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Terrain 20 ha - Badza,VENTE,TERRAIN,badza,8.0E7,Non spécifié,200000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 1lot - Togo,VENTE,TERRAIN,togo,8.0E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Terrain 1lot à Togo 2000,VENTE,TERRAIN,togo,8.0E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Terrain 1 lot à Togo 2000,VENTE,TERRAIN,togo,6.5E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Terrains 8lots collès - Togo,VENTE,TERRAIN,togo,5.5E7,Non spécifié,4800.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Terrain 100 m² - Lomé,VENTE,TERRAIN,lome,4.0E7,Non spécifié,60000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 12 hectares et demi à Amouzou kope,VENTE,TERRAIN,amouzou kope,3.6E7,Non spécifié,120000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 11 ha 6a à 7 km du goudron Agbessia Kpalime,VENTE,TERRAIN,agbessia kpalime,3.5E7,Non spécifié,110000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,"Terrain 4,5 hectares à Kpevego",VENTE,TERRAIN,kpevego,3.5E7,Non spécifié,45000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 1 lot - Togo,VENTE,TERRAIN,togo,3.5E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Terrain 11 ha - Assahoun,VENTE,TERRAIN,assahoun,3.3E7,Non spécifié,110000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 1/2 Lot 350 m² TF en face de la pharmacie St Joseph,VENTE,TERRAIN,pharmacie st joseph,3.3E7,Non spécifié,300.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,"Terrain 1,75 lots à Apessito",VENTE,TERRAIN,apessito,3.0E7,Non spécifié,45000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Vente maison à démolir non loin du terrain de football d'Asfoza à Ablogame,VENTE,TERRAIN,demolir non loin du terrain de football d asfoza a ablogame,2.8E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Terrain demi lot à Togo 2000,VENTE,TERRAIN,togo,2.6E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Terrain chambres salon - Entreprise de l'union 500m du goudron,VENTE,TERRAIN,entreprise de l union 500m du goudron,2.6E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Terrain agricole 5H - Lilikopé,VENTE,TERRAIN,lilikope,2.5E7,Non spécifié,50000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 10 ha à à Avédjé,VENTE,TERRAIN,avedje,2.5E7,Non spécifié,100000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Vente ferme 5 ha - Agbelouvé,VENTE,TERRAIN,agbelouve,2.5E7,Non spécifié,50000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 10 hectares à Avedje,VENTE,TERRAIN,avedje,2.5E7,Non spécifié,100000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain à Kegue clinique des moineaux,VENTE,TERRAIN,kegue clinique des moineaux,2.5E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 1 lot non loin de la station Sanol Adidogome Sagbado,VENTE,TERRAIN,station sanol adidogome sagbado,2.5E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Terrain 01 et 1/4 lot à Djagblé non loin du CEG,VENTE,TERRAIN,djagble non loin du,2.3E7,Non spécifié,750.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrains 24000 m² - Lomé,VENTE,TERRAIN,lome,2.0E7,Non spécifié,24000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain demi lot carré - Togo,VENTE,TERRAIN,togo,2.0E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Terrain 2 lots collés à Apessito côté opposé de la pharmacie bakoe avec accès facile et direct à 300 mètres de la grande voie. document: titre foncierprix:20 millions,VENTE,TERRAIN,apessito cote oppose de la pharmacie bakoe avec acces facile et direct a,2.0E7,Non spécifié,1200.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Terrain 3/4 de lot clôturé à Togokome côté plage angle rue a 300 m du goudron,VENTE,TERRAIN,togokome cote plage angle rue a,1.7E7,Non spécifié,450.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Terrain sur 1/2lot à Adidogome wonyome catholique pour 16000000f,VENTE,TERRAIN,adidogome wonyome catholique pour,1.6E7,Non spécifié,300.0,CoinAfrique,coinafrique,zone_trop_longue
TOGO IMMOBILIER,Parcelle 15 ha - Bagbe,VENTE,TERRAIN,bagbe,1.5E7,Non spécifié,150000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain ½ lot bien clôturée à côté de l'église catholique angle de rue,VENTE,TERRAIN,cote de l eglise catholique angle de rue,1.4E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Terrain 24 lots dont 18 collés à Koala,VENTE,TERRAIN,koala,1.3E7,Non spécifié,14400.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 5 hectares à Noepe,VENTE,TERRAIN,noepe,1.2E7,Non spécifié,50000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 30 lots à Klobateme,VENTE,TERRAIN,klobateme,1.1E7,Non spécifié,18000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 30 lots - Djagblé,VENTE,TERRAIN,djagble,1.1E7,Non spécifié,18000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 1/2 lot à Annexe pya avant Adetikopé,VENTE,TERRAIN,annexe pya avant adetikope,1.0E7,Non spécifié,300.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 70 lots à Zanguéra Akepedo,VENTE,TERRAIN,zanguera,1.0E7,Non spécifié,42000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrains 31ha - Lilikope,VENTE,TERRAIN,lilikope,1.0E7,Non spécifié,310000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 28 lots collés - Legbassito,VENTE,TERRAIN,legbassito,8000000.0,Non spécifié,16800.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 20 lots collés - Tsevie,VENTE,TERRAIN,tsevie,8000000.0,Non spécifié,12000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 20 lots à Tsevie kpali,VENTE,TERRAIN,tsevie kpali,8000000.0,Non spécifié,12000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 28lots - Legbassito,VENTE,TERRAIN,legbassito,8000000.0,Non spécifié,16800.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 1 ha - Tsévié,VENTE,TERRAIN,tsevie,8000000.0,Non spécifié,10000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 1/4 lot - contournement après péage,VENTE,TERRAIN,contournement apres peage,7000000.0,Non spécifié,150.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 20 lots collés à Adétikopé,VENTE,TERRAIN,adetikope,6500000.0,Non spécifié,12000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrains 12 lots face à la grande voie Badja Agoudja,VENTE,TERRAIN,la grande voie badja agoudja,6000000.0,Non spécifié,7200.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain à Zanguera juste derrière la fabrication de gaz,VENTE,TERRAIN,zanguera juste,6000000.0,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 20 lots collés à Adétikopé,VENTE,TERRAIN,adetikope,5500000.0,Non spécifié,12000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 1/2 lot - Pharmacie de Davié,VENTE,TERRAIN,pharmacie de davie,5500000.0,Non spécifié,300.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 27 lots collés - Tsevie,VENTE,TERRAIN,tsevie,5000000.0,Non spécifié,16200.0,CoinAfrique,coinafrique,prix_m2_trop_bas
